Input1,Input2,Input3,Input4,Input5,Input6,Input7,Input8,Input9,Input10,Input11,Input12,Input13,Input14,Input15,Input16,Input17,Input18,Input19,Input20,Input21,Input22,Input23,Input24,Input25,Input26,Input27,Input28,Input29,Input30,Input31,Input32,Input33,Input34,Input35,Input36,Input37,Input38,Input39,Input40,Output
8358.435930543441,76397.71953628471,1200.1306695195892,-41604.5170951192,47522.6426041069,59165.54508555387,21388.076720422403,-11753.854773659521,-35555.31208714741,22878.224843347303,38188.7810240115,-6704.860116299732,121608.52350440143,-21877.70809860618,-66125.70111140593,27658.196584330122,-87009.23311383187,25590.70951449026,23431.287193269556,-20707.298605627573,-31290.50569282738,17674.358467430815,37363.32567010817,-7546.703312353113,102999.34307645998,37492.59037796105,-36238.44649427601,1203.5301715362193,2020.948164497692,-34414.85625941193,-214.9479836512022,-72820.5708741405,36201.98797745649,-31893.16508149928,-46072.92968032311,-29906.83303712277,-13019.240000336838,47369.658700904256,-12709.00007402182,-45209.43455471418,34.20000076293945
16978.508042857036,48651.508771158864,10496.487470180286,-19389.88270897349,49305.42541215931,41560.90973125425,18697.380301529873,-11538.480846591992,-9614.254404226052,19097.99443788747,50559.09306985961,1314.8303738440763,86811.82275225475,-5877.810579841291,-48868.42535826546,8737.549018068046,-58959.30811711183,28637.971059229967,279.93421613798523,-27104.340187379814,-9182.148712792714,4533.922026115809,17072.979100951292,3148.427644881409,92160.08517967824,31163.05666631317,-42274.112203543904,-22494.72556521206,3913.0245852876815,-12673.251469245983,8254.015999977564,-60150.9404249586,27289.95372515893,-20681.933742883917,-14507.064169840389,-8107.881803691803,-22189.267510848964,43367.388308693204,-6114.177071890998,-46734.18647831011,34.20000076293945
32166.337115261173,104749.86114046616,41587.53923884237,-51023.91206931816,73146.85722529762,32442.37967159496,48857.799748387726,6972.3916892895495,-35318.60905352335,21578.639206028583,45662.13021687248,-35329.15948225666,126175.64792258093,-6265.38867874324,-59358.82737552038,30392.54990916606,-136772.653743428,-9319.409473393007,72895.48970188145,-9828.785989815862,5985.017840832648,28540.192042534472,79164.5748300667,-38091.73844597866,193806.4913988377,6272.634064846348,-23044.759380422747,23352.854313486936,-27579.802510344172,-47515.951043279674,5013.6802247357355,-88184.46109809785,62209.26261992375,-39304.271399836,-59097.384009537935,-46703.74481434888,-31342.81994256693,69053.15561263211,30346.807875408045,-8659.022997570992,34.20000076293945
16978.02754130671,20655.27337705955,16215.60844941367,7074.120149539248,17386.940592846368,12207.518473830796,19938.8845010872,-5261.754205836572,-22828.804989476488,5667.632413671294,28143.103883061027,7954.880971678982,32456.358694843228,11378.824174542082,-50615.99527731765,20711.67836786402,-60681.905360798715,-15845.991124309141,40877.92315702879,-28788.659430034593,6595.626151836624,34713.461191378796,14548.124575170483,-11351.260801230988,95643.86689788333,16347.187452374721,-24687.194433235825,-25278.460809990807,17212.233674381747,-9048.587306269324,13221.564860506996,-36597.62715149519,-8386.420963845865,-24285.701609159285,-13369.958857243286,-34516.5764587797,-6913.272561197531,30283.560003599618,17811.039919768922,-3017.909658186283,34.20000076293945
105604.84066730108,49264.87653257079,56572.11137223679,136345.56601569126,119146.55982735317,106395.63036095221,74950.1085671474,-202752.85488862393,4112.770465748245,116523.17668671529,-56765.61536290682,53673.75127237139,25671.631431222784,43220.75150617189,-13302.09870262255,97314.2834497213,-32849.07054146454,12142.66305259281,31849.68312078556,-72292.63652023312,26777.014889532806,10276.44638880021,-58515.18634302386,-93376.32977170247,156153.207811759,15892.594661358187,95241.61693836898,-117362.47728349977,53708.2270548986,76464.02461259307,-14132.773610493243,-144071.2578616876,-23770.103038657326,-37212.456209173935,142938.47766509344,-132114.4750881786,-93037.11375278236,110954.6970505711,91576.33327894917,54777.426905141365,33.5
57040.152342298716,23001.421725016542,-39028.49849166692,-13280.869214126025,-19763.856543062986,8708.717650528512,49601.993174313706,-108016.47974166696,-58982.23249859127,8366.869519770975,-30465.310651020205,22755.441476988053,25537.362496744365,6576.895822489771,-14835.314461360607,72565.72008319054,-104009.60198092012,38582.10992236308,-13057.644216820305,-56187.48114612337,59414.91588239448,1627.340233018798,41539.97120121209,-59279.68243847455,97395.06597735117,-43688.72280803761,80232.35431206628,-103661.56579978716,17959.28468225059,20617.22907979179,12867.98440454067,-70942.3044806904,77093.01038030794,-5810.301526594305,15709.526402698564,-73139.5361514246,-50163.567223638434,785.1849311334115,50245.870047193835,49088.71539902733,33.5
179387.37514199948,168872.37706554,-97056.8135088483,-7908.084169004371,206913.90673626398,171003.13149493223,121379.51498057427,-158247.78384187122,-24049.083278104372,106733.96517758876,-109821.43117704702,-16045.106009680947,110150.2723044377,18960.15589984148,12155.53418666865,171482.1298936359,-229081.8805869576,80376.94968551335,33857.284762840034,-66300.15427029444,42438.88405750426,21926.24463902288,36570.77262496746,-193185.52205030885,191496.2039290852,18900.24891157408,53016.61298686016,-189440.598967303,69686.70658533103,-24327.954976549714,52701.65489418958,-161028.48161811102,9694.589728709649,15373.380067138518,97166.65445201976,-137639.07175596288,-142886.72404374328,169438.1095356044,118821.45523266638,-10140.339266958163,33.5
86886.59462216137,47644.31931460368,-45652.25811389637,-851.3908608903384,-1429.799389598324,51379.71660441111,78815.66385628791,-158679.05436198929,-65917.523997077,20927.191696043807,-44733.71797877793,20687.238273318497,25175.15249946791,30658.228264120746,-33743.13452824576,94040.8909728927,-140896.44804332353,28407.72476363231,52432.42331635552,-50833.56323495678,77743.91953158932,18260.711472322015,57170.37405563185,-89202.6310654421,135337.0991409047,-31582.92169714308,58245.60165435764,-125325.56437185204,8623.204276915523,15230.29454396111,28191.103577385526,-108901.38499610494,52932.487459367614,-33843.14849757789,24433.538141034696,-111928.21466366255,-66246.3298189329,28939.49145946991,65727.82845909688,15917.550373705753,33.5
105997.63410197594,41681.47493504299,-38885.594438716056,9257.30054903041,92657.93694236863,112209.35755788635,126579.65734562362,-137364.59080192048,-6206.722874856235,106487.92196178339,-47617.53646877005,53268.88364988423,148562.75483194026,106214.09618956519,-74418.62987820571,167488.14520882876,-202696.7642813104,40427.35526588228,107021.15670284262,-19697.390450857984,25352.388331651397,88594.5294184665,-10062.157956241363,-142231.92684438644,270579.2248200345,65351.55757347516,70021.99710749552,-64986.33957328976,46434.713910878956,-63189.918210922355,-64578.9145731322,-156877.44643544732,-54071.55505918622,-65767.8589093516,65380.53999093375,-154680.57469195564,-25137.653782230132,113688.28187268542,136450.21021619375,3187.3121565559977,33.5
80149.21980856743,40699.54053566603,-54179.93955550185,18086.952794007015,-4928.131505421812,55073.776982367635,49596.34985975193,-122821.16779643175,-76920.1089375912,19521.58359037813,-11105.769942022032,60530.16012426862,20388.97241620862,-10163.261600338208,-22013.071563334808,55694.12062167807,-190806.83002582373,74491.54383503337,632.5405623996015,-70235.18136300147,86686.81909878922,45875.290331346354,50169.38551486396,-80053.90761623616,143033.09236455313,-57289.43350736087,109692.70124865019,-106458.49612753304,13415.41126802452,80453.74433461601,-21983.658422369677,-64003.67679882777,64671.07985025626,-54663.6804179145,37723.419719016914,-100513.27281966219,-64148.40327477987,2729.3900177358114,51370.74179104413,-2264.5954712777793,33.5
144115.77263110754,71804.17162183399,-19710.410982815723,62687.92486911719,60731.44215900948,89439.60434846627,159325.06269082267,-213023.79998374055,-158925.23329895464,185689.75719822347,-93253.2885606654,59913.638706998805,45174.99857159544,29745.80952536225,-78784.1734543306,116011.36078332493,-189854.72854837292,63064.36805951236,-56817.020483224034,-93589.29018426477,32513.81968158996,47054.87940113267,29775.10005474407,-245394.86562619865,289870.13112556475,99652.74975438853,244311.3633926717,-165590.88509997315,85106.90272536114,56938.27345063083,-24100.08224631135,-171727.32794810328,22384.94529819519,65908.86823999204,105490.78237202454,-184800.9131711262,-78691.3941325695,173700.07366393195,157527.59307272692,86774.60857956464,33.5
92780.94901791717,38406.23412993787,-55260.37655207717,-5951.298282633184,-39830.577720870315,42591.74318036626,19081.151070505814,-129765.34792222708,-74631.59876837836,13262.826904089474,-12603.620610457527,44018.26382164272,10805.32560379631,-28849.040583646485,1545.6068217488364,47687.7869480733,-125689.20923005849,72202.4831553794,-26853.263949042783,-52960.87423288268,59425.449209417566,33209.314925488725,55087.5039187694,-60500.03446632491,109912.03842805004,-31796.322186712998,114565.63355918975,-82133.17951574796,20436.802330716026,46780.741678025544,-23064.535744099227,-74257.71739137039,82406.25691174383,-7264.278665937634,-18774.168419931793,-66727.25661273436,-57021.5958776802,9251.817143937946,41313.54474627001,-9993.18701176703,33.5
282255.7265127216,146023.8165566852,-47823.003371003855,120494.45266836588,265640.6891644311,243837.01772472996,194641.74123507628,-295075.12545892136,-205636.50783927916,231960.42055008476,-164665.5660023449,112407.95310660091,59556.787502756226,-3471.813841802774,-59699.822684088926,63498.08421834864,-172086.00606144645,85727.25191849613,-35451.53361499167,-82802.84290165472,170763.64573761376,118551.0700803147,16862.47560432687,-207795.5045334457,382577.63682677236,201796.15618180475,202181.31593966793,-180755.2389839545,114031.17614124244,94123.5050495225,-28788.45158931095,-203088.7536293381,-37062.75065005981,-14405.510202653153,171594.7804492575,-186226.71707956554,-152278.8560584016,179186.35625005362,203188.12404503743,-66144.74221978018,33.5
108344.8044380206,44908.90747107171,-68024.77776228897,20044.691076324816,56010.112747677485,72712.46311823127,81800.8354216871,-191010.18763361473,-35008.13609323454,32125.687750406978,-24897.798878765054,84104.27734555908,64497.90560235009,4854.899909942069,-13136.245019670754,19333.825882576766,-174167.5085885589,91184.56596317248,-38766.532133586625,-78275.04113957565,83836.9573467671,10283.38012348432,25471.562993188425,-48634.42790809581,162381.21382668323,-42363.14740711176,144609.15643019276,-97177.42403780876,37457.683111987455,71857.89241595128,-4266.567932446929,-111592.55077206595,83886.60107902913,-53713.4231029328,-22063.539922082986,-113110.13011933956,-112258.903579419,35110.548424247885,27774.273972776868,-9509.753025407426,33.5
443400.4495382608,222078.92141269028,-72401.66968324625,133026.94910235243,110808.63858111684,173935.68263200487,103263.94010346204,-5723.63018754259,-178452.4844492205,173046.9447620269,39234.256448077525,119048.8603786683,-63438.643439910236,-48935.92845654416,-2891.4741475403325,97202.31230788799,-253099.2881929257,105079.86389147166,12602.729463031454,-98709.55695716947,244824.90119637334,64557.325222977626,173502.66405653825,-298278.0012290252,144741.90967879092,-70161.90211179519,18725.679268003732,-142902.87450803927,-29498.58832386713,87581.21416169275,6041.001434340629,-178295.09962782307,-107844.16611630902,-83189.62489417492,287989.62085138075,19346.74989234034,-31566.72621323843,-2944.858946572653,242077.78913593417,-216630.01112986216,33.5
169435.62652774007,32477.614659552877,-83718.50846103358,-61486.70507811844,94134.52304992115,98258.88816147407,130784.74492900654,-234914.74335227252,34423.502597225044,107044.25559417259,-111877.93281518118,47529.3488972848,66368.97388519597,89743.6599223579,23518.964192133568,11889.145084957816,-172433.08005466886,70430.26495333559,-4380.321214864146,-13742.81262283848,73827.73219249632,-68506.2417614969,-7880.7446459241355,-76916.56425447889,146263.7451963227,-19246.743269458904,101870.09138375618,-96407.30177419033,13106.319166057287,6998.435860616822,51863.53820297854,-171761.50674354163,84552.38366808706,-71936.64770686485,-28099.08118026297,-138431.89575236847,-157647.83813702082,83903.23670815253,-11381.431173301538,-50808.131032557096,33.5
101901.15990289343,12773.289827065568,-11914.525315598428,43683.22686804095,122719.86096763652,157863.13600188206,148126.3339155257,-96228.87121343528,-61005.97781444534,76382.30912415378,208923.90561846198,183063.5806481566,185390.04379395396,165520.99095488602,-198091.38419949135,82683.07798632793,-179347.2596523716,52808.735540943366,44183.142018983955,31189.851880376606,41610.6324753497,115636.55197034568,17557.72710734294,-35276.58939257552,429012.8896354405,218117.8167328515,215820.08987343305,16125.363221669375,-80607.5937043228,116627.12507072538,102776.12302642499,-233106.18054668704,-78170.8890400498,-41197.14842673163,84306.34264591825,-132149.12620178345,-252991.64216471958,84707.18332036518,133070.34916420712,54857.20106949157,31.399999618530273
111728.59055033067,-49798.80926867328,-6393.609867226955,-178139.8847457755,218196.20618387675,137921.28179867007,-23197.228713922883,-123860.53519540023,-221225.16444288095,-93564.7867501481,230949.12589489095,194836.48459767154,158570.4542297544,258812.67694906075,68098.06360766306,255732.1556264115,176345.17931714832,14835.677484437285,188410.1238003314,-182292.96711970711,122575.94408597225,-34291.93749993441,-6359.941456988752,142845.90148022806,98866.30250483917,2961.925972855015,224640.24574153064,-198376.5807750261,9269.890238927246,285667.77224692085,-51676.808685183154,-248546.4850668216,-218751.21698540292,-3626.758526851406,-54002.64736604008,-158013.7239216792,-128953.19705769878,-100968.03652844073,51601.29521527936,-174724.02206763913,31.399999618530273
29707.100562249987,-20445.82376246804,16852.430919246064,-71798.76511552253,177556.0267277333,60004.502330008916,-31431.926158002647,-40971.34563318561,-85080.87566977729,3991.8331184167446,74311.49430998087,85145.37878122227,41835.774331115565,179385.54564440012,64008.90298429238,107536.89525929294,137186.81961227173,-8626.863453872555,67389.08920364425,-133216.13090221197,59844.20958339804,54780.74460538124,-24800.891658510798,62260.93930442601,101402.40663484886,32625.92157930592,17711.391913303698,-65745.95499513806,-17090.76311077617,102211.79550268581,-21840.209546552633,-131749.58999920022,-87322.44231749131,19614.986378883194,-77080.00935179651,-69308.33238545594,3349.0573133915823,-29849.04052582558,66797.77124510547,-3637.604494220558,31.399999618530273
2838.314242806726,-17131.848039666267,24522.979842396777,-23915.07203022306,67072.68816666925,50382.143695089835,-15376.382425695225,-22416.48167557835,-36394.492273716394,9222.719069783296,19304.080991242892,27000.151768758926,35578.873888285045,71119.26382550904,30369.3336054193,38933.34243215744,39434.78130964598,7522.731621712535,39349.278149133315,-51676.04612260077,20239.91040544745,11174.821687703316,-18486.5399105764,25296.572960403337,32795.27912093082,30055.955865368145,18729.32297604161,-34930.92009662516,6807.465272195751,36058.845943793625,-6194.726840073026,-44019.47657099323,-50926.88167305509,14361.85727681041,-39068.1186005006,-35352.07712618401,-16938.385023170864,-2141.3844182209677,32443.26619032996,-10159.974771412886,31.399999618530273
